Time,X,Y,Z,Displacement [mm]
2026-04-15T16:43:48.620,       0.00,        0.00,        0.00,        NaN
2026-04-15T16:43:48.620,       0.00,        0.00,        0.00,        NaN
2026-04-15T16:43:48.693,       0.00,        0.00,        0.00,        NaN
2026-04-15T16:43:58.652,        NaN,         NaN,         NaN,        NaN
2026-04-15T16:43:58.652,       0.00,        0.00,        0.00,       0.00
2026-04-15T16:43:59.168,       0.01,       -0.01,       -0.05,       0.05
2026-04-15T16:43:59.685,       0.01,       -0.01,        0.02,       0.03
2026-04-15T16:44:00.203,       0.01,       -0.02,       -0.01,       0.03
2026-04-15T16:44:00.749,      -0.00,        0.00,       -0.02,       0.02
2026-04-15T16:44:01.269,       0.01,       -0.03,       -0.03,       0.04
2026-04-15T16:44:01.785,      -0.00,        0.01,        0.01,       0.02
2026-04-15T16:44:02.348,       0.00,        0.00,        0.04,       0.04
2026-04-15T16:44:02.850,       0.01,       -0.01,        0.03,       0.04
2026-04-15T16:44:03.367,       0.01,       -0.01,        0.03,       0.03
2026-04-15T16:44:03.883,       0.01,       -0.02,       -0.01,       0.02
2026-04-15T16:44:04.397,      -0.00,       -0.03,       -0.04,       0.05
2026-04-15T16:44:04.913,       0.01,       -0.03,       -0.01,       0.03
2026-04-15T16:44:05.429,       0.01,       -0.01,        0.01,       0.02
2026-04-15T16:44:05.947,       0.00,       -0.01,        0.03,       0.03
2026-04-15T16:44:06.462,       0.00,       -0.00,        0.02,       0.02
2026-04-15T16:44:07.027,       0.01,       -0.03,        0.01,       0.03
2026-04-15T16:44:07.529,       0.00,       -0.01,       -0.00,       0.01
2026-04-15T16:44:08.044,       0.01,       -0.02,        0.01,       0.03
2026-04-15T16:44:08.558,       0.00,       -0.01,        0.03,       0.03
2026-04-15T16:44:09.075,       0.01,       -0.02,       -0.01,       0.02
2026-04-15T16:44:09.590,       0.01,       -0.03,        0.00,       0.03
2026-04-15T16:44:10.110,      -0.00,       -0.02,        0.02,       0.02
2026-04-15T16:44:10.675,       0.01,        0.00,        0.03,       0.03
2026-04-15T16:44:11.222,      -0.01,        0.01,        0.03,       0.03
2026-04-15T16:44:11.740,      -0.01,       -0.00,       -0.01,       0.01
2026-04-15T16:44:12.256,      -0.00,       -0.00,        0.01,       0.01
2026-04-15T16:44:12.772,       0.00,       -0.15,       -0.02,       0.15
2026-04-15T16:44:13.286,       0.00,       -0.27,        0.01,       0.27
2026-04-15T16:44:13.788,       0.00,       -0.44,        0.02,       0.44
2026-04-15T16:44:14.302,      -0.00,       -0.62,        0.10,       0.62
2026-04-15T16:44:14.819,       0.00,       -0.76,        0.10,       0.77
2026-04-15T16:44:15.334,       0.00,       -0.92,        0.11,       0.93
2026-04-15T16:44:15.850,      -0.00,       -1.11,        0.12,       1.12
2026-04-15T16:44:16.370,       0.00,       -1.28,        0.15,       1.29
2026-04-15T16:44:16.885,      -0.00,       -1.43,        0.18,       1.44
2026-04-15T16:44:17.398,       0.01,       -1.61,        0.19,       1.62
2026-04-15T16:44:17.915,       0.00,       -1.71,        0.19,       1.72
2026-04-15T16:44:18.430,      -0.01,       -1.82,        0.20,       1.83
2026-04-15T16:44:18.949,       0.01,       -1.98,        0.22,       1.99
2026-04-15T16:44:19.516,       0.00,       -2.11,        0.26,       2.13
2026-04-15T16:44:20.079,      -0.01,       -2.24,        0.19,       2.25
2026-04-15T16:44:20.581,       0.00,       -2.37,        0.21,       2.38
2026-04-15T16:44:21.097,       0.01,       -2.45,        0.21,       2.46
2026-04-15T16:44:21.611,       0.01,       -2.53,        0.16,       2.53
2026-04-15T16:44:22.126,       0.03,       -2.50,        0.13,       2.50
2026-04-15T16:44:22.642,       0.06,       -2.47,        0.16,       2.48
2026-04-15T16:44:23.162,       0.03,       -2.49,        0.16,       2.49
2026-04-15T16:44:23.709,       0.00,       -2.50,        0.18,       2.51
2026-04-15T16:44:24.224,       0.02,       -2.52,        0.11,       2.52
2026-04-15T16:44:24.743,       0.02,       -2.50,        0.13,       2.51
2026-04-15T16:44:25.260,       0.01,       -2.53,        0.17,       2.53
2026-04-15T16:44:25.773,       0.01,       -2.53,        0.16,       2.53
2026-04-15T16:44:26.289,       0.00,       -2.50,        0.19,       2.51
2026-04-15T16:44:26.791,      -0.00,       -2.52,        0.17,       2.52
2026-04-15T16:44:27.308,       0.01,       -2.52,        0.14,       2.53
2026-04-15T16:44:27.820,      -0.01,       -2.51,        0.17,       2.51
2026-04-15T16:44:28.336,      -0.02,       -2.52,        0.17,       2.52
2026-04-15T16:44:28.853,       0.00,       -2.50,        0.16,       2.51
2026-04-15T16:44:29.371,       0.01,       -2.49,        0.18,       2.50
2026-04-15T16:44:29.887,       0.00,       -2.50,        0.19,       2.50
2026-04-15T16:44:30.452,       0.00,       -2.49,        0.18,       2.49
2026-04-15T16:44:30.967,      -0.01,       -2.49,        0.13,       2.50
2026-04-15T16:44:31.470,       0.01,       -2.45,        0.15,       2.45
2026-04-15T16:44:31.983,       0.01,       -2.20,        0.22,       2.21
2026-04-15T16:44:32.500,      -0.00,       -1.96,        0.23,       1.97
2026-04-15T16:44:33.015,      -0.01,       -1.78,        0.20,       1.79
2026-04-15T16:44:33.533,      -0.02,       -1.62,        0.22,       1.63
2026-04-15T16:44:34.050,       0.02,       -1.46,        0.15,       1.47
2026-04-15T16:44:34.565,       0.01,       -1.28,        0.17,       1.29
2026-04-15T16:44:35.115,      -0.00,       -1.10,        0.13,       1.11
2026-04-15T16:44:35.632,       0.01,       -0.93,        0.14,       0.94
2026-04-15T16:44:36.148,       0.05,       -0.75,        0.11,       0.76
2026-04-15T16:44:36.661,       0.02,       -0.63,        0.11,       0.64
2026-04-15T16:44:37.177,       0.02,       -0.48,        0.09,       0.48
2026-04-15T16:44:37.694,      -0.01,       -0.38,        0.03,       0.38
2026-04-15T16:44:38.196,       0.01,       -0.26,        0.07,       0.27
2026-04-15T16:44:38.709,       0.04,       -0.16,        0.08,       0.19
2026-04-15T16:44:39.224,       0.02,       -0.08,        0.04,       0.09
2026-04-15T16:44:39.741,       0.03,       -0.05,        0.02,       0.06
2026-04-15T16:44:40.260,       0.04,       -0.02,        0.09,       0.10
2026-04-15T16:44:40.775,       0.02,       -0.02,        0.09,       0.09
2026-04-15T16:44:41.292,       0.03,       -0.01,        0.04,       0.05
2026-04-15T16:44:41.855,      -0.01,       -0.01,        0.10,       0.10
2026-04-15T16:44:42.374,       0.02,        0.01,        0.12,       0.12
2026-04-15T16:44:42.921,       0.04,       -0.01,        0.06,       0.07
2026-04-15T16:44:43.438,       0.04,        0.00,        0.03,       0.05
2026-04-15T16:44:43.956,       0.02,       -0.01,       -0.01,       0.03
2026-04-15T16:44:44.471,       0.00,       -0.01,        0.00,       0.01
2026-04-15T16:44:44.988,       0.01,       -0.00,        0.04,       0.04
2026-04-15T16:44:45.501,       0.01,       -0.01,        0.02,       0.02
2026-04-15T16:44:46.003,       0.01,       -0.01,        0.03,       0.03
2026-04-15T16:44:46.519,      -0.00,       -0.02,        0.01,       0.02
2026-04-15T16:44:47.036,       0.01,       -0.01,        0.01,       0.01
2026-04-15T16:44:47.549,       0.02,       -0.02,        0.00,       0.03
2026-04-15T16:44:48.051,       0.03,       -0.02,       -0.05,       0.06
2026-04-15T16:44:48.567,       0.01,       -0.01,       -0.02,       0.02
2026-04-15T16:44:49.084,       0.02,       -0.01,       -0.00,       0.03
2026-04-15T16:44:49.597,       0.02,        0.01,        0.03,       0.04
2026-04-15T16:44:50.113,       0.04,       -0.00,        0.03,       0.05
2026-04-15T16:44:50.630,       0.04,        0.02,        0.09,       0.10
2026-04-15T16:44:51.147,       0.03,       -0.01,        0.04,       0.05
2026-04-15T16:44:51.664,       0.01,       -0.01,        0.03,       0.03
2026-04-15T16:44:52.228,       0.02,       -0.01,       -0.02,       0.03
2026-04-15T16:44:52.730,      -0.00,       -0.00,        0.00,       0.00
2026-04-15T16:44:53.246,      -0.01,       -0.02,       -0.06,       0.06
2026-04-15T16:44:53.759,      -0.01,       -0.01,       -0.05,       0.05
2026-04-15T16:44:54.276,      -0.01,       -0.03,        0.01,       0.03
2026-04-15T16:44:54.791,       0.01,       -0.00,       -0.03,       0.04
2026-04-15T16:44:55.310,       0.01,       -0.03,       -0.04,       0.05
2026-04-15T16:44:55.827,       0.02,       -0.00,        0.03,       0.03
2026-04-15T16:44:56.340,      -0.01,        0.01,       -0.01,       0.01
2026-04-15T16:44:56.855,      -0.00,        0.00,        0.01,       0.01
2026-04-15T16:44:57.372,       0.01,       -0.01,       -0.01,       0.02
2026-04-15T16:44:57.890,       0.02,       -0.12,       -0.02,       0.12
2026-04-15T16:44:58.406,      -0.01,       -0.34,       -0.01,       0.34
2026-04-15T16:44:58.953,       0.00,       -0.56,        0.09,       0.57
2026-04-15T16:44:59.470,       0.01,       -0.77,        0.09,       0.78
2026-04-15T16:44:59.988,      -0.01,       -0.87,        0.10,       0.87
2026-04-15T16:45:00.504,       0.01,       -1.03,        0.12,       1.04
2026-04-15T16:45:01.069,       0.01,       -1.20,        0.14,       1.21
2026-04-15T16:45:01.570,      -0.02,       -1.34,        0.16,       1.35
2026-04-15T16:45:02.086,      -0.00,       -1.47,        0.16,       1.48
2026-04-15T16:45:02.599,      -0.01,       -1.63,        0.19,       1.64
2026-04-15T16:45:03.116,      -0.01,       -1.75,        0.23,       1.77
2026-04-15T16:45:03.668,       0.01,       -1.88,        0.25,       1.89
2026-04-15T16:45:04.215,       0.00,       -1.95,        0.23,       1.96
2026-04-15T16:45:04.733,       0.03,       -1.94,        0.21,       1.95
2026-04-15T16:45:05.250,       0.02,       -1.93,        0.13,       1.94
2026-04-15T16:45:05.795,       0.02,       -1.97,        0.18,       1.98
2026-04-15T16:45:06.315,      -0.00,       -1.99,        0.18,       2.00
2026-04-15T16:45:06.831,      -0.01,       -1.99,        0.23,       2.01
2026-04-15T16:45:07.344,      -0.00,       -1.98,        0.24,       2.00
2026-04-15T16:45:07.860,      -0.00,       -1.96,        0.19,       1.97
2026-04-15T16:45:08.376,      -0.01,       -1.98,        0.24,       1.99
2026-04-15T16:45:08.895,       0.01,       -1.98,        0.14,       1.99
2026-04-15T16:45:09.413,      -0.00,       -1.97,        0.18,       1.98
2026-04-15T16:45:09.925,      -0.01,       -2.00,        0.15,       2.00
2026-04-15T16:45:10.477,       0.01,       -1.99,        0.19,       2.00
2026-04-15T16:45:10.993,      -0.01,       -1.97,        0.20,       1.98
2026-04-15T16:45:11.509,       0.01,       -1.99,        0.20,       2.00
2026-04-15T16:45:12.022,       0.01,       -1.99,        0.20,       2.00
2026-04-15T16:45:12.538,       0.02,       -1.98,        0.23,       1.99
2026-04-15T16:45:13.054,       0.01,       -1.97,        0.23,       1.99
2026-04-15T16:45:13.573,      -0.01,       -1.97,        0.24,       1.99
2026-04-15T16:45:14.089,       0.03,       -2.00,        0.20,       2.01
2026-04-15T16:45:14.604,       0.01,       -1.98,        0.21,       1.99
2026-04-15T16:45:15.119,       0.00,       -1.97,        0.20,       1.98
2026-04-15T16:45:15.621,       0.01,       -1.97,        0.19,       1.98
2026-04-15T16:45:16.137,      -0.00,       -1.99,        0.16,       2.00
2026-04-15T16:45:16.652,       0.00,       -1.97,        0.19,       1.98
2026-04-15T16:45:17.151,      -0.00,       -1.99,        0.17,       2.00
2026-04-15T16:45:17.669,      -0.01,       -1.98,        0.18,       1.98
2026-04-15T16:45:18.183,       0.02,       -1.86,        0.16,       1.87
2026-04-15T16:45:18.699,       0.00,       -1.65,        0.13,       1.66
2026-04-15T16:45:19.214,       0.01,       -1.51,        0.17,       1.52
2026-04-15T16:45:19.716,      -0.00,       -1.32,        0.07,       1.33
2026-04-15T16:45:20.230,       0.04,       -1.21,        0.05,       1.22
2026-04-15T16:45:20.747,      -0.00,       -1.03,        0.09,       1.03
2026-04-15T16:45:21.262,       0.01,       -0.90,        0.14,       0.91
2026-04-15T16:45:21.781,       0.02,       -0.69,        0.12,       0.70
2026-04-15T16:45:22.298,      -0.00,       -0.59,        0.03,       0.59
2026-04-15T16:45:22.813,       0.02,       -0.45,        0.02,       0.45
2026-04-15T16:45:23.327,       0.01,       -0.34,        0.02,       0.34
2026-04-15T16:45:23.829,       0.03,       -0.18,        0.03,       0.19
2026-04-15T16:45:24.347,       0.06,       -0.10,       -0.06,       0.14
2026-04-15T16:45:24.861,       0.07,       -0.03,       -0.06,       0.09
2026-04-15T16:45:25.375,       0.09,        0.00,       -0.07,       0.11
2026-04-15T16:45:25.892,       0.10,        0.02,       -0.06,       0.12
2026-04-15T16:45:26.395,       0.09,        0.01,       -0.06,       0.11
2026-04-15T16:45:26.906,       0.10,        0.00,       -0.04,       0.10
2026-04-15T16:45:27.423,       0.03,        0.01,       -0.01,       0.03
2026-04-15T16:45:27.939,       0.03,        0.00,        0.02,       0.03
2026-04-15T16:45:28.457,       0.02,       -0.00,        0.04,       0.04
2026-04-15T16:45:29.004,       0.02,        0.00,        0.04,       0.04
2026-04-15T16:45:29.520,       0.00,       -0.00,       -0.04,       0.04
2026-04-15T16:45:30.036,       0.01,       -0.00,        0.02,       0.02
2026-04-15T16:45:30.555,       0.01,       -0.00,        0.01,       0.02
2026-04-15T16:45:31.071,       0.01,        0.01,        0.04,       0.05
2026-04-15T16:45:31.617,       0.02,       -0.01,       -0.00,       0.02
2026-04-15T16:45:32.137,       0.01,       -0.01,       -0.00,       0.01
2026-04-15T16:45:32.653,       0.01,        0.01,       -0.01,       0.02
2026-04-15T16:45:33.198,       0.01,        0.00,        0.01,       0.01
2026-04-15T16:45:33.718,       0.02,        0.00,       -0.01,       0.02
2026-04-15T16:45:34.235,       0.00,       -0.00,        0.05,       0.05
2026-04-15T16:45:34.748,       0.01,        0.00,        0.04,       0.04
2026-04-15T16:45:35.264,       0.04,       -0.02,       -0.02,       0.05
2026-04-15T16:45:35.781,       0.02,       -0.02,        0.00,       0.03
2026-04-15T16:45:36.299,       0.00,       -0.01,       -0.03,       0.03
2026-04-15T16:45:36.815,       0.01,        0.01,        0.06,       0.06
2026-04-15T16:45:37.361,      -0.00,       -0.01,       -0.01,       0.02
2026-04-15T16:45:37.879,       0.02,       -0.00,        0.02,       0.03
2026-04-15T16:45:38.396,       0.01,        0.01,        0.02,       0.02
2026-04-15T16:45:38.910,       0.01,        0.00,       -0.00,       0.01
2026-04-15T16:45:39.427,      -0.00,        0.01,        0.03,       0.03
2026-04-15T16:45:39.929,       0.03,       -0.00,       -0.01,       0.03
2026-04-15T16:45:40.444,       0.01,       -0.01,       -0.03,       0.03
2026-04-15T16:45:40.958,       0.02,        0.19,       -0.01,       0.19
2026-04-15T16:45:41.475,       0.03,        0.34,        0.00,       0.34
2026-04-15T16:45:41.977,       0.04,        0.53,        0.04,       0.53
2026-04-15T16:45:42.492,       0.03,        0.70,        0.12,       0.71
2026-04-15T16:45:43.006,      -0.01,        0.81,        0.12,       0.82
2026-04-15T16:45:43.523,      -0.02,        0.95,        0.13,       0.96
2026-04-15T16:45:44.024,       0.01,        1.10,        0.11,       1.11
2026-04-15T16:45:44.539,       0.01,        1.24,        0.11,       1.24
2026-04-15T16:45:45.053,       0.03,        1.39,        0.17,       1.40
2026-04-15T16:45:45.570,       0.04,        1.60,        0.24,       1.62
2026-04-15T16:45:46.085,       0.03,        1.74,        0.20,       1.75
2026-04-15T16:45:46.587,       0.03,        1.83,        0.21,       1.84
2026-04-15T16:45:47.101,       0.01,        1.93,        0.21,       1.94
2026-04-15T16:45:47.618,       0.01,        1.99,        0.25,       2.01
2026-04-15T16:45:48.133,       0.02,        2.01,        0.26,       2.03
2026-04-15T16:45:48.636,       0.01,        2.02,        0.24,       2.03
2026-04-15T16:45:49.149,      -0.01,        2.05,        0.22,       2.06
2026-04-15T16:45:49.666,      -0.01,        2.05,        0.17,       2.06
2026-04-15T16:45:50.181,      -0.02,        2.04,        0.14,       2.04
2026-04-15T16:45:50.700,      -0.01,        2.06,        0.19,       2.06
2026-04-15T16:45:51.217,      -0.01,        2.05,        0.18,       2.06
2026-04-15T16:45:51.729,      -0.00,        2.07,        0.20,       2.08
2026-04-15T16:45:52.281,      -0.02,        2.06,        0.18,       2.06
2026-04-15T16:45:52.797,      -0.01,        2.05,        0.18,       2.06
2026-04-15T16:45:53.314,      -0.00,        2.06,        0.22,       2.08
2026-04-15T16:45:53.827,      -0.02,        2.07,        0.24,       2.08
2026-04-15T16:45:54.329,      -0.00,        2.04,        0.18,       2.04
2026-04-15T16:45:54.845,      -0.01,        2.05,        0.20,       2.06
2026-04-15T16:45:55.362,       0.00,        2.05,        0.23,       2.06
2026-04-15T16:45:55.875,       0.01,        2.04,        0.18,       2.05
2026-04-15T16:45:56.391,      -0.02,        2.07,        0.24,       2.08
2026-04-15T16:45:56.894,      -0.01,        2.08,        0.25,       2.09
2026-04-15T16:45:57.408,      -0.01,        2.05,        0.20,       2.06
2026-04-15T16:45:57.923,       0.00,        2.06,        0.20,       2.07
2026-04-15T16:45:58.438,      -0.01,        2.06,        0.19,       2.07
2026-04-15T16:45:58.940,      -0.01,        2.06,        0.23,       2.08
2026-04-15T16:45:59.455,       0.00,        2.07,        0.25,       2.08
2026-04-15T16:45:59.970,       0.02,        2.05,        0.22,       2.06
2026-04-15T16:46:00.486,       0.01,        2.05,        0.22,       2.07
2026-04-15T16:46:01.006,       0.02,        2.05,        0.21,       2.07
2026-04-15T16:46:01.521,       0.01,        2.06,        0.20,       2.07
2026-04-15T16:46:02.035,       0.01,        2.04,        0.22,       2.06
2026-04-15T16:46:02.534,      -0.00,        2.05,        0.23,       2.06
2026-04-15T16:46:03.054,       0.00,        2.04,        0.19,       2.05
2026-04-15T16:46:03.570,       0.01,        2.04,        0.17,       2.05
2026-04-15T16:46:04.083,      -0.00,        2.05,        0.22,       2.06
2026-04-15T16:46:04.600,      -0.01,        2.04,        0.19,       2.05
2026-04-15T16:46:05.103,      -0.00,        2.05,        0.20,       2.06
2026-04-15T16:46:05.618,       0.01,        2.05,        0.21,       2.06
2026-04-15T16:46:06.130,      -0.01,        2.05,        0.16,       2.06
2026-04-15T16:46:06.647,      -0.01,        2.04,        0.18,       2.05
2026-04-15T16:46:07.149,      -0.00,        2.02,        0.22,       2.04
2026-04-15T16:46:07.664,       0.00,        1.76,        0.17,       1.77
2026-04-15T16:46:08.178,      -0.02,        1.64,        0.17,       1.65
2026-04-15T16:46:08.695,       0.00,        1.43,        0.16,       1.44
2026-04-15T16:46:09.197,      -0.01,        1.28,        0.11,       1.28
2026-04-15T16:46:09.712,       0.00,        1.09,        0.07,       1.09
2026-04-15T16:46:10.226,       0.02,        0.90,        0.14,       0.91
2026-04-15T16:46:10.742,      -0.01,        0.78,        0.15,       0.79
2026-04-15T16:46:11.258,       0.01,        0.59,        0.13,       0.60
2026-04-15T16:46:11.777,      -0.02,        0.50,        0.03,       0.50
2026-04-15T16:46:12.343,      -0.01,        0.33,        0.05,       0.33
2026-04-15T16:46:12.893,      -0.00,        0.21,        0.08,       0.22
2026-04-15T16:46:13.408,      -0.00,        0.12,        0.05,       0.13
2026-04-15T16:46:13.922,       0.01,        0.02,       -0.02,       0.03
2026-04-15T16:46:14.439,       0.03,        0.02,        0.03,       0.04
2026-04-15T16:46:14.954,       0.04,        0.01,       -0.05,       0.06
2026-04-15T16:46:15.473,       0.03,        0.02,       -0.00,       0.04
2026-04-15T16:46:16.020,       0.03,       -0.00,        0.07,       0.08
2026-04-15T16:46:16.537,       0.02,       -0.02,        0.04,       0.05
2026-04-15T16:46:17.054,       0.02,       -0.02,        0.03,       0.04
2026-04-15T16:46:17.570,       0.03,       -0.02,        0.02,       0.04
2026-04-15T16:46:18.087,       0.02,       -0.03,       -0.05,       0.06
2026-04-15T16:46:18.600,       0.01,       -0.01,        0.01,       0.02
2026-04-15T16:46:19.116,       0.01,       -0.02,       -0.02,       0.03
2026-04-15T16:46:19.633,       0.00,       -0.00,        0.05,       0.05
2026-04-15T16:46:20.135,       0.01,        0.01,        0.04,       0.04
2026-04-15T16:46:20.648,       0.00,       -0.02,       -0.05,       0.05
2026-04-15T16:46:21.164,       0.01,       -0.02,       -0.01,       0.02
2026-04-15T16:46:21.681,       0.02,       -0.02,        0.04,       0.05
2026-04-15T16:46:22.199,       0.02,        0.01,        0.08,       0.08
2026-04-15T16:46:22.746,       0.02,       -0.01,       -0.02,       0.03
2026-04-15T16:46:23.261,       0.01,        0.01,        0.04,       0.04
2026-04-15T16:46:23.781,       0.02,        0.01,        0.02,       0.03
2026-04-15T16:46:24.296,       0.02,       -0.01,        0.08,       0.08
2026-04-15T16:46:24.860,       0.01,        0.01,        0.06,       0.06
2026-04-15T16:46:25.363,       0.02,       -0.00,        0.02,       0.03
2026-04-15T16:46:25.879,       0.02,       -0.01,        0.07,       0.07
2026-04-15T16:46:26.392,       0.02,        0.02,        0.04,       0.05
2026-04-15T16:46:26.908,       0.01,        0.00,        0.02,       0.02
2026-04-15T16:46:27.425,      -0.00,       -0.01,        0.01,       0.02
2026-04-15T16:46:27.943,       0.00,       -0.01,       -0.01,       0.02
2026-04-15T16:46:28.489,       0.01,       -0.01,        0.02,       0.02
2026-04-15T16:46:29.004,      -0.00,        0.01,        0.00,       0.01
2026-04-15T16:46:29.522,       0.02,       -0.00,       -0.02,       0.03
2026-04-15T16:46:30.040,       0.01,       -0.01,        0.02,       0.02
2026-04-15T16:46:30.556,       0.01,        0.00,        0.06,       0.06
2026-04-15T16:46:31.071,      -0.00,       -0.01,        0.04,       0.04
2026-04-15T16:46:31.586,      -0.00,       -0.02,        0.03,       0.03
2026-04-15T16:46:32.102,       0.00,       -0.01,       -0.00,       0.01
2026-04-15T16:46:32.602,      -0.01,        0.00,       -0.01,       0.01
2026-04-15T16:46:33.119,       0.01,       -0.01,        0.01,       0.02
2026-04-15T16:46:33.634,      -0.01,       -0.02,        0.14,       0.14
2026-04-15T16:46:34.153,      -0.00,       -0.02,        0.30,       0.30
2026-04-15T16:46:34.669,       0.02,       -0.01,        0.54,       0.54
2026-04-15T16:46:35.184,       0.01,       -0.01,        0.60,       0.60
2026-04-15T16:46:35.698,       0.00,        0.01,        0.76,       0.76
2026-04-15T16:46:36.214,      -0.01,       -0.01,        0.97,       0.97
2026-04-15T16:46:36.717,       0.00,       -0.01,        1.08,       1.08
2026-04-15T16:46:37.232,       0.01,       -0.00,        1.24,       1.24
2026-04-15T16:46:37.746,       0.03,        0.01,        1.40,       1.40
2026-04-15T16:46:38.263,       0.04,        0.03,        1.59,       1.59
2026-04-15T16:46:38.778,       0.01,        0.02,        1.68,       1.68
2026-04-15T16:46:39.297,       0.01,       -0.00,        1.86,       1.86
2026-04-15T16:46:39.865,       0.01,        0.02,        1.95,       1.95
2026-04-15T16:46:40.413,       0.01,       -0.00,        2.08,       2.08
2026-04-15T16:46:40.928,       0.02,        0.03,        2.13,       2.13
2026-04-15T16:46:41.442,       0.02,        0.02,        2.12,       2.12
2026-04-15T16:46:41.959,       0.01,        0.03,        2.13,       2.13
2026-04-15T16:46:42.474,      -0.00,        0.03,        2.11,       2.11
2026-04-15T16:46:42.993,       0.03,        0.04,        2.18,       2.18
2026-04-15T16:46:43.510,       0.01,        0.01,        2.13,       2.13
2026-04-15T16:46:44.025,       0.02,        0.04,        2.16,       2.16
2026-04-15T16:46:44.539,       0.02,        0.03,        2.12,       2.12
2026-04-15T16:46:45.041,       0.01,        0.03,        2.13,       2.13
2026-04-15T16:46:45.558,       0.02,        0.02,        2.10,       2.10
2026-04-15T16:46:46.073,       0.01,        0.02,        2.12,       2.12
2026-04-15T16:46:46.586,       0.01,        0.03,        2.15,       2.15
2026-04-15T16:46:47.102,       0.02,        0.02,        2.16,       2.16
2026-04-15T16:46:47.618,       0.01,        0.03,        2.11,       2.11
2026-04-15T16:46:48.118,      -0.00,        0.04,        2.13,       2.13
2026-04-15T16:46:48.634,       0.02,        0.02,        2.10,       2.10
2026-04-15T16:46:49.151,       0.02,        0.04,        2.12,       2.12
2026-04-15T16:46:49.669,       0.01,        0.03,        2.12,       2.13
2026-04-15T16:46:50.185,      -0.00,        0.02,        2.10,       2.10
2026-04-15T16:46:50.702,       0.01,        0.03,        2.11,       2.11
2026-04-15T16:46:51.264,       0.00,        0.02,        2.10,       2.10
2026-04-15T16:46:51.767,       0.00,        0.03,        2.12,       2.12
2026-04-15T16:46:52.283,       0.01,        0.04,        2.13,       2.13
2026-04-15T16:46:52.797,       0.01,        0.03,        2.12,       2.12
2026-04-15T16:46:53.312,       0.01,        0.04,        2.18,       2.18
2026-04-15T16:46:53.828,       0.03,        0.03,        2.16,       2.16
2026-04-15T16:46:54.348,       0.01,        0.04,        2.14,       2.14
2026-04-15T16:46:54.863,       0.01,        0.03,        2.12,       2.12
2026-04-15T16:46:55.427,       0.00,        0.03,        2.12,       2.12
2026-04-15T16:46:55.944,       0.01,        0.00,        2.15,       2.15
2026-04-15T16:46:56.462,      -0.01,        0.02,        2.09,       2.09
2026-04-15T16:46:57.027,      -0.00,        0.00,        2.10,       2.10
2026-04-15T16:46:57.574,       0.03,        0.03,        2.16,       2.16
2026-04-15T16:46:58.107,       0.02,        0.04,        2.16,       2.16
2026-04-15T16:46:58.626,       0.01,        0.02,        2.16,       2.16
2026-04-15T16:46:59.143,       0.03,        0.01,        1.97,       1.97
2026-04-15T16:46:59.658,       0.03,        0.02,        1.71,       1.71
2026-04-15T16:47:00.209,       0.01,        0.01,        1.55,       1.55
2026-04-15T16:47:00.724,       0.00,       -0.02,        1.36,       1.36
2026-04-15T16:47:01.240,      -0.00,        0.01,        1.27,       1.27
2026-04-15T16:47:01.753,      -0.00,        0.01,        1.09,       1.09
2026-04-15T16:47:02.269,       0.00,        0.01,        0.87,       0.87
2026-04-15T16:47:02.786,       0.01,       -0.01,        0.74,       0.74
2026-04-15T16:47:03.304,       0.02,        0.01,        0.64,       0.64
2026-04-15T16:47:03.851,      -0.01,       -0.01,        0.51,       0.51
2026-04-15T16:47:04.367,       0.00,       -0.01,        0.39,       0.39
2026-04-15T16:47:04.887,       0.01,       -0.00,        0.23,       0.23
2026-04-15T16:47:05.402,       0.01,        0.00,        0.07,       0.07
2026-04-15T16:47:05.916,      -0.00,       -0.01,        0.04,       0.04
2026-04-15T16:47:06.433,      -0.01,        0.01,        0.02,       0.02
2026-04-15T16:47:06.947,       0.00,       -0.01,        0.04,       0.05
2026-04-15T16:47:07.466,       0.00,        0.01,        0.02,       0.03
2026-04-15T16:47:07.983,       0.00,       -0.01,       -0.01,       0.01
2026-04-15T16:47:08.498,      -0.01,       -0.02,       -0.02,       0.03
2026-04-15T16:47:09.012,       0.00,       -0.02,       -0.01,       0.03
2026-04-15T16:47:09.514,       0.00,       -0.01,       -0.04,       0.04
2026-04-15T16:47:10.044,      -0.00,       -0.00,       -0.04,       0.04
2026-04-15T16:47:10.544,       0.01,       -0.01,       -0.03,       0.03
2026-04-15T16:47:11.060,      -0.01,        0.00,       -0.03,       0.03
2026-04-15T16:47:11.593,      -0.01,       -0.02,       -0.00,       0.02
2026-04-15T16:47:12.095,       0.01,       -0.01,       -0.03,       0.03
2026-04-15T16:47:12.611,       0.00,       -0.02,        0.00,       0.02
2026-04-15T16:47:13.144,      -0.01,       -0.01,       -0.01,       0.01
2026-04-15T16:47:13.690,       0.01,       -0.01,        0.01,       0.02
2026-04-15T16:47:14.223,      -0.01,       -0.01,       -0.02,       0.03
2026-04-15T16:47:14.723,       0.01,       -0.02,       -0.02,       0.03
2026-04-15T16:47:15.241,       0.01,       -0.01,        0.00,       0.02
2026-04-15T16:47:15.755,      -0.00,       -0.01,        0.02,       0.02
2026-04-15T16:47:16.272,       0.01,       -0.03,       -0.04,       0.05
2026-04-15T16:47:16.787,       0.01,        0.00,        0.03,       0.03
